id;actor;session_uuid;object_id;score;temps;total_ecrans
214659;ga2018_i4h5@yopmail.com;1fc461be-d043-4495-9356-0fb2ed02c62f;678-politique-et-cadre-legal;35.00;39.00;11
214663;ga2018_i4h5@yopmail.com;64816ccd-7772-4448-9983-cfd5aff90ba5;678-politique-et-cadre-legal;44.00;28.00;11
214667;ga2018_i4h5@yopmail.com;ac38422d-b752-4db9-b808-447fb0160ed2;678-politique-et-cadre-legal;50.00;22.00;11
214671;ga2018_i4h5@yopmail.com;b27a5557-69f1-4d1e-a55b-85838807cb7d;678-politique-et-cadre-legal;100.00;35.00;11
214692;ga2018_i4h5@yopmail.com;0b912f59-15aa-4116-b74d-a9c9c74ca13b;821-corporate-marketing-et-communication;29.00;171.00;9
214703;ga2018_i4h5@yopmail.com;eb05aedc-0b74-43dc-9ccb-ed7d45c061b1;821-corporate-marketing-et-communication;94.00;28.00;9
214710;ga2018_i4h5@yopmail.com;58c4aa1b-02a4-4b20-8d09-94ae69b2190e;821-corporate-marketing-et-communication;100.00;19.00;9
214718;ga2018_i4h5@yopmail.com;cd7ef2c9-a087-4bf7-ad8b-1a973539c21e;818-nescens;0.00;102.00;3
214721;ga2018_i4h5@yopmail.com;1e29a8a7-a9dc-4c6b-814f-6fdbf773869e;818-nescens;0.00;1125.00;3
214727;dtic@mobiletic.com;d364c4b8-ae0b-401a-9a36-af9eb51f9faa;671-presentation;0.00;20.00;7
214739;dtic@mobiletic.com;e8de0036-7712-473e-99f9-3ceb094d0afd;691-reseau-developpement;0.00;32.00;17
214751;dtic@mobiletic.com;66854de7-a53b-4897-a716-951bd56b66a5;674-strategie-et-croissance;0.00;37.00;6
214762;ga2018_i4h5@yopmail.com;ea012a44-0dca-4ffe-933d-5eeabf16450f;822-les-services-aux-patients;97.00;956.00;19
214793;ga2018_i4h5@yopmail.com;cebf5364-e47f-46b2-aae6-86146f2b70a5;822-les-services-aux-patients;100.00;166.00;19
214822;ga2018_i4h5@yopmail.com;092fca42-fd19-4778-8b15-c2304e94e0ac;687-la-qualite;0.00;185.00;12
214837;ga2018_i4h5@yopmail.com;9fac64f4-835d-42f5-91f2-7ced05f44708;819-informatique;100.00;96.00;4
214843;ga2018_i4h5@yopmail.com;3888caec-c2d9-4216-aacf-d98b092bec71;689-rh-prevoyance-et-evaluation;0.00;140.00;7
214851;ga2018_i4h5@yopmail.com;5549479f-f640-4d72-9bda-84127e065205;689-rh-prevoyance-et-evaluation;0.00;75.00;7
214878;ga2018_i4h5@yopmail.com;0fefb80c-817f-44fc-95f5-8220647efa28;689-rh-prevoyance-et-evaluation;100.00;7.00;7
214881;ga2018_i4h5@yopmail.com;d462037b-a96a-4544-b579-312d0b02f34b;820-formation;0.00;86.00;5
214888;ga2018_i4h5@yopmail.com;822e1592-21b6-4cff-9eed-6f39a1b02191;688-genolier-foundation;0.00;59.00;3
214893;ga2018_i4h5@yopmail.com;1b409671-84b9-4702-88de-75644fb3ffc5;688-genolier-foundation;100.00;5.00;3
214896;ga2018_i4h5@yopmail.com;8880415a-6ffd-4e14-87b6-f1facdba31dd;692-quiz;14.00;64.00;16
214905;ga2018_i4h5@yopmail.com;f012901b-577a-41ee-ab43-9f7415e856a3;692-quiz;24.00;42.00;16
214918;ga2018_i4h5@yopmail.com;372866a6-ddee-4425-ad26-915e38b0c7a3;692-quiz;59.00;192.00;16
214944;ga2018_i4h5@yopmail.com;bf4930af-a283-4203-9fc7-248c9b0de9d1;692-quiz;59.00;78.00;16
214975;ga2018_i4h5@yopmail.com;d114ef41-6264-4dab-9531-73caecb073c3;692-quiz;83.00;268.00;16
215022;ga2018_i4h5@yopmail.com;e61b002e-8f62-47a1-9513-145498e43f2f;692-quiz;97.00;172.00;16
215064;ga2018_deak@yopmail.com;011e3bb8-6bf9-4f96-bc82-779edfc18d51;671-presentation;0.00;274.00;7
215079;ga2018_deak@yopmail.com;1cc07315-542b-45cf-b0ca-84a9e2d03f85;671-presentation;100.00;1487.00;7
215091;ga2018_deak@yopmail.com;50bd8ca8-dbf8-4146-9756-71ee907dbae8;691-reseau-developpement;0.00;98.00;17
215114;ga2018_deak@yopmail.com;02b57551-4bf9-4388-abd9-4132a8193f3f;691-reseau-developpement;0.00;29.00;17
215123;ga2018_deak@yopmail.com;2c3e9879-35b5-4ffc-b0e2-24f709f678be;691-reseau-developpement;0.00;80.00;17
215141;dtic@mobiletic.com;c737e5be-5352-420e-a37a-41e14d4af804;689-rh-prevoyance-et-evaluation;0.00;7.00;7
215149;ga2018_deak@yopmail.com;78a43ba5-547a-49cd-853f-df510f08511d;691-reseau-developpement;0.00;28.00;17
215158;ga2018_deak@yopmail.com;5eaa358a-53ac-401a-a55c-e15c43e4c4f2;691-reseau-developpement;0.00;9.00;17
215163;ga2018_deak@yopmail.com;a733fe87-04f8-4183-8710-1bfe8e0778e8;691-reseau-developpement;0.00;16.00;17
215170;ga2018_deak@yopmail.com;1f4e27c9-3b06-4ad1-a90d-86744815f5a8;691-reseau-developpement;0.00;68.00;17
215188;ga2018_deak@yopmail.com;b4fb6c0e-a9b6-459a-aa4a-e853c459a9bc;691-reseau-developpement;0.00;7.00;17
215193;ga2018_deak@yopmail.com;2f6ec3ac-1e95-4cd7-94fb-ebb517d02bf5;691-reseau-developpement;0.00;83.00;17
215220;ga2018_deak@yopmail.com;5881a090-7002-433a-8bf3-e51fc2b462ff;691-reseau-developpement;0.00;103.00;17
215266;ga2018_deak@yopmail.com;a5a7d06b-debf-46c6-8b15-af03c0710209;691-reseau-developpement;0.00;30.00;17
215277;ga2018_deak@yopmail.com;65b1d320-1865-4dec-9dc5-2f77e9def0ba;691-reseau-developpement;0.00;11.00;17
215283;ga2018_deak@yopmail.com;0c124e86-9fa4-4a81-ac12-7c1ccbc3e341;674-strategie-et-croissance;100.00;744.00;6
215284;ga2018_341q@yopmail.com;0c0d12aa-5ee5-4779-a273-f395c1a0f8df;721-network-sviluppo;0.00;31.00;17
215294;ga2018_341q@yopmail.com;59f87e92-77a3-4840-9ccb-d46cb9247339;719-strategia-e-crescita;75.00;851.00;6
215304;ga2018_6ys9@yopmail.com;6936b888-e099-482d-a61b-062ef78c1f11;693-presentazione;78.00;183.00;7
215313;ga2018_deak@yopmail.com;db3c5279-fac4-416f-8889-ece0e2cfb3ed;677-affaires-medicales;0.00;5.00;12
215315;ga2018_deak@yopmail.com;b8cdff82-5af6-41e8-a1e7-5bc2c6832b10;674-strategie-et-croissance;0.00;3.00;6
215319;ga2018_deak@yopmail.com;6c12f6db-d931-4615-b465-ae82e10a2d2f;677-affaires-medicales;0.00;2.00;12
215321;ga2018_deak@yopmail.com;92e1aeae-592f-431b-8552-1bfa7818a7ff;677-affaires-medicales;0.00;871.00;12
215323;ga2018_6ys9@yopmail.com;fc12b0cb-8f89-4932-9d58-c389256359f1;693-presentazione;0.00;5.00;7
215326;ga2018_6ys9@yopmail.com;313b4b52-0293-4ceb-b00d-a8fd85ec2913;693-presentazione;0.00;2.00;7
215329;ga2018_6ys9@yopmail.com;4b829a6c-93d5-422f-bded-620cf2c21116;721-network-sviluppo;0.00;23.00;17
215338;ga2018_6ys9@yopmail.com;8a61b2a7-5b91-496d-8719-6a4a7927cd6b;721-network-sviluppo;0.00;54.00;17
215345;ga2018_i4h5@yopmail.com;01fb8c54-5205-4a8e-9aa1-f98ac15c3306;692-quiz;0.00;10.00;16
215357;ga2018_6ys9@yopmail.com;6063ee91-d32c-4fbb-bfe4-b89a5ec12b69;721-network-sviluppo;0.00;430.00;17
215472;ga2018_6ys9@yopmail.com;48488ba3-f2c1-48f0-920d-b4fafac0d984;721-network-sviluppo;0.00;34.00;17
215486;ga2018_6ys9@yopmail.com;a8d8bf41-9521-4cdb-84d9-ad65845b2372;719-strategia-e-crescita;100.00;368.00;6
215500;ga2018_deak@yopmail.com;9a3ad6b0-5f7d-41de-8718-55d63f1c8430;677-affaires-medicales;0.00;3.00;12
215515;ga2018_6ys9@yopmail.com;49370c6d-c5c7-4696-afda-2cf48fd67787;693-presentazione;100.00;60.00;7
215519;ga2018_6ys9@yopmail.com;870484ba-26fc-4255-8b7d-70880eb066ea;722-affari-medicali;40.00;750.00;12
215527;ga2018_deak@yopmail.com;388f9cfe-920d-41b1-bf32-0220a4aa9928;677-affaires-medicales;0.00;28.00;12
215534;ga2018_deak@yopmail.com;9dd96ef5-3277-48a7-8921-ebb72554eabb;678-politique-et-cadre-legal;0.00;2.00;11
215538;ga2018_deak@yopmail.com;9b66fb16-294d-4678-a21c-1a6167078a1a;677-affaires-medicales;60.00;90.00;12
215546;ga2018_deak@yopmail.com;979bc11c-da4a-4499-b728-105f4c3f4f68;677-affaires-medicales;80.00;73.00;12
215551;ga2018_6ys9@yopmail.com;b2844604-873a-4c40-8e54-4e0c8b3ada3d;722-affari-medicali;60.00;34.00;12
215557;ga2018_6ys9@yopmail.com;4a741a0d-40c7-4223-bf3a-ca6f29450b86;722-affari-medicali;100.00;12.00;12
215561;ga2018_deak@yopmail.com;5183a370-dc9a-47a9-9322-c89e2c24e158;677-affaires-medicales;100.00;37.00;12
215562;ga2018_6ys9@yopmail.com;b3dece41-9e81-474a-9fba-35700acdc9c3;695-politica-e-quadro-legale;0.00;11.00;11
215566;ga2018_6ys9@yopmail.com;250222cc-f346-4a92-b0b3-538d5e6206df;722-affari-medicali;100.00;17.00;12
215571;ga2018_6ys9@yopmail.com;e08c50d0-b64c-4069-9887-95d592812102;693-presentazione;100.00;44.00;7
215572;ga2018_deak@yopmail.com;89be07c0-3b89-44ce-a618-35e49da67f66;678-politique-et-cadre-legal;29.00;829.00;11
215575;ga2018_6ys9@yopmail.com;d6e14926-8920-4eca-b6c0-68b0eda68c63;719-strategia-e-crescita;100.00;22.00;6
215581;ga2018_6ys9@yopmail.com;32cd8f36-30f6-4734-9b16-36a739c0d42b;695-politica-e-quadro-legale;92.00;509.00;11
215613;ga2018_341q@yopmail.com;02f860bb-85f4-4d50-9835-78a445f300b1;719-strategia-e-crescita;0.00;7.00;6
215621;ga2018_6ys9@yopmail.com;57b38f0e-b3dd-4d31-910b-1a1e2435e7ca;707-corporate-marketing-e-comunicazione;100.00;314.00;9
215666;ga2018_deak@yopmail.com;e697198d-36d2-47e1-81d6-f67bf75e3c46;678-politique-et-cadre-legal;33.00;15.00;11
215673;ga2018_deak@yopmail.com;7449de9b-d041-40ac-9326-8c101208a193;678-politique-et-cadre-legal;67.00;128.00;11
215689;ga2018_6ys9@yopmail.com;2a84be96-4a38-4a4e-83ba-d5908730c589;824-nescens;0.00;259.00;3
215694;ga2018_deak@yopmail.com;561cc7be-026b-49b4-9005-e96ffc669796;678-politique-et-cadre-legal;79.00;116.00;11
215708;ga2018_341q@yopmail.com;a15e9772-6bba-4686-8dea-f8b307802b32;722-affari-medicali;0.00;347.00;12
215730;ga2018_deak@yopmail.com;ba5b0be7-3b97-47e2-b9f4-4c3925ee25a9;678-politique-et-cadre-legal;88.00;32.00;11
215744;ga2018_deak@yopmail.com;1983cfe0-35a5-4b60-966f-1d07c1e47236;678-politique-et-cadre-legal;0.00;12.00;11
215749;ga2018_6ys9@yopmail.com;c46c955f-ca36-4e47-b45b-2826798fa37f;707-corporate-marketing-e-comunicazione;0.00;5.00;9
215753;ga2018_341q@yopmail.com;25103f9a-4059-4b61-8ce0-25e05226100f;722-affari-medicali;100.00;623.00;12
215768;ga2018_341q@yopmail.com;8b6f631b-6966-4b47-88fd-88a70a07796f;695-politica-e-quadro-legale;79.00;597.00;11
215804;ga2018_zf30@yopmail.com;344ec661-64ff-4454-a26e-6de08a2b099d;693-presentazione;0.00;22.00;7
215807;ga2018_zf30@yopmail.com;fa3390ec-ac3b-40b9-a537-0cf2b806acf3;721-network-sviluppo;0.00;3.00;17
215811;ga2018_zf30@yopmail.com;bda60825-b317-4684-9aa7-09bf40204790;719-strategia-e-crescita;0.00;39.00;6
215818;ga2018_zf30@yopmail.com;121291e8-a513-4d2e-815f-8e6eda36bb64;721-network-sviluppo;0.00;2.00;17
215822;ga2018_oz36@yopmail.com;eea824e2-ecbf-4659-847a-97d03a0a1425;671-presentation;100.00;131.00;7
215832;ga2018_oz36@yopmail.com;0c7fd8c6-c0f4-4365-8a6b-e5cee1680a15;691-reseau-developpement;0.00;5.00;17
215837;ga2018_oz36@yopmail.com;d466c780-13b9-40f8-827d-874a2d4aa5da;691-reseau-developpement;0.00;22.00;17
215846;ga2018_oz36@yopmail.com;efe1c7a0-965c-42ba-87fb-0243bae51377;674-strategie-et-croissance;75.00;70.00;6
215855;ga2018_oz36@yopmail.com;a09e2f82-cd49-4f1e-b0b4-fd76c51b8ee4;677-affaires-medicales;80.00;111.00;12
215870;ga2018_oz36@yopmail.com;b1c45d2d-cc06-40eb-964d-e3215403f42f;678-politique-et-cadre-legal;46.00;204.00;11
215888;ga2018_oz36@yopmail.com;4166da8d-810b-4817-b5cb-2065151e1a42;818-nescens;0.00;13.00;3
215893;ga2018_oz36@yopmail.com;dbaf45d8-d77c-4a34-9f71-e59f8b11d003;821-corporate-marketing-et-communication;50.00;145.00;9
215908;ga2018_oz36@yopmail.com;022b02ae-0685-4bf1-816e-2bb3a1e9a532;822-les-services-aux-patients;90.00;338.00;19
215940;ga2018_oz36@yopmail.com;9df68a8b-6121-432d-9445-c869ec5ee289;687-la-qualite;0.00;63.00;12
215954;ga2018_oz36@yopmail.com;b1d01505-8d83-42e7-9b1f-687b95413584;819-informatique;100.00;54.00;4
215961;ga2018_oz36@yopmail.com;ff0a000c-1297-44a4-8ec5-8fc0f2d453d9;689-rh-prevoyance-et-evaluation;100.00;33.00;7
215971;ga2018_oz36@yopmail.com;d9aa2aad-3544-4f59-8075-099e125ae639;820-formation;0.00;23.00;5
215978;ga2018_oz36@yopmail.com;a393ba68-1622-41ed-86f0-1b3195aba9ae;688-genolier-foundation;100.00;39.00;3
215984;ga2018_oz36@yopmail.com;789ee44b-1879-4e54-9eb3-df8b46f4aaa1;692-quiz;10.00;56.00;16
215991;ga2018_oz36@yopmail.com;e4d8ce7d-2a0e-4b6c-9409-98d2f0ec1281;692-quiz;70.00;680.00;16
216029;ga2018_2bq4@yopmail.com;98454944-8e65-43cf-bd0a-e73898db2f64;693-presentazione;0.00;164.00;7
216040;ga2018_2bq4@yopmail.com;2cf4a770-e9b2-412d-936d-f97b9259431b;693-presentazione;0.00;249.00;7
216047;ga2018_2bq4@yopmail.com;00b356e9-de45-40b2-b455-fc873d606f2e;719-strategia-e-crescita;0.00;357.00;6
216060;ga2018_2bq4@yopmail.com;35131d8c-b5d6-4994-b3f2-ebabeddcf11f;722-affari-medicali;80.00;738.00;12
216077;ga2018_2bq4@yopmail.com;b4810426-33db-43bd-af72-44f4c81f2c3f;722-affari-medicali;100.00;9.00;12
216081;ga2018_2bq4@yopmail.com;f67f5e05-4ba6-4ccd-8da4-1af96d6ff559;695-politica-e-quadro-legale;17.00;93.00;11
216090;ga2018_2bq4@yopmail.com;2d7c4a53-d6ff-4a43-a3b8-8546074d0de9;695-politica-e-quadro-legale;92.00;479.00;11
216106;ga2018_2bq4@yopmail.com;4e0bca99-ac95-4f36-ad84-a0f88a0a46e9;707-corporate-marketing-e-comunicazione;67.00;912.00;9
216123;ga2018_2bq4@yopmail.com;6412ba0f-8c98-4930-8689-b7844ae1baf7;824-nescens;0.00;411.00;3
216128;ga2018_2bq4@yopmail.com;8c942cbb-f929-433c-9f99-0fcd7b4128bf;826-i-servizi-ai-pazienti;78.00;638.00;19
216156;ga2018_2bq4@yopmail.com;782b1ead-8f6d-4a9b-9a48-38b2a3f107ba;826-i-servizi-ai-pazienti;29.00;25.00;19
216163;ga2018_2bq4@yopmail.com;09f18df4-5d62-40dd-a075-12a260f0d775;826-i-servizi-ai-pazienti;100.00;75.00;19
216188;ga2018_2bq4@yopmail.com;1acea8ca-5d28-4897-91aa-f00c248737ad;710-la-qualita;0.00;424.00;12
216201;ga2018_2bq4@yopmail.com;7dcce0f5-4644-4f49-a2ec-d84a54d654ce;712-formazione;0.00;7.00;5
216204;ga2018_2bq4@yopmail.com;420de3e9-710c-4d85-a2bb-82a18dd9ae7e;713-informatica;100.00;167.00;4
216211;ga2018_2bq4@yopmail.com;3711a210-24ab-4f6e-a5be-20440d70def4;714-risorse-umane-previdenza;100.00;194.00;7
216233;ga2018_2bq4@yopmail.com;36a696b8-134d-45be-a669-24d35fbec2a8;712-formazione;0.00;106.00;5
216240;ga2018_2bq4@yopmail.com;6cf72045-cfdd-4423-8b57-996df431bc1c;715-fondazione-genolier;100.00;216.00;3
216246;ga2018_2bq4@yopmail.com;364a057a-b207-4e9b-a603-a664d4e8ff9c;828-quiz;9.00;38.00;16
216255;ga2018_2bq4@yopmail.com;fe7ccb41-fb2e-425c-bc45-ed67f6d6a587;828-quiz;10.00;34.00;16
216264;ga2018_2bq4@yopmail.com;f02171fc-805b-4077-af3e-99639199f3e1;828-quiz;37.00;72.00;16
216282;ga2018_2bq4@yopmail.com;bc775c20-040f-4c0e-af51-bbd269324005;693-presentazione;0.00;11.00;7
216291;ga2018_2bq4@yopmail.com;781c5d7f-80c9-41e6-953e-bb33c22c22d0;719-strategia-e-crescita;0.00;11.00;6
216302;ga2018_2bq4@yopmail.com;1fbfa9e9-32c3-4ebe-ba1f-adfb1ab836d7;828-quiz;0.00;7.00;16
216305;ga2018_2bq4@yopmail.com;00e12c32-e93e-4bca-9b2e-9c0b3942dfce;715-fondazione-genolier;0.00;1.00;3
216308;ga2018_2bq4@yopmail.com;d6c206fe-6f96-4592-a6a4-6ea9188d8f30;828-quiz;7.00;29.00;16
216315;ga2018_2bq4@yopmail.com;7dd75590-e465-4afd-af6c-074913860439;828-quiz;22.00;74.00;16
216328;ga2018_2bq4@yopmail.com;0836f9b5-ff55-407d-9ce7-04a1acd1410d;828-quiz;27.00;41.00;16
216344;ga2018_2bq4@yopmail.com;e1f93945-e161-4b8f-b292-f28633bda8bd;828-quiz;9.00;35.00;16
216366;ga2018_2bq4@yopmail.com;389f2b04-072b-4aeb-8fba-2e8a5b7a2124;828-quiz;93.00;137.00;16
216407;ga2018_3wks@yopmail.com;217893d1-825b-46fb-b5ab-90d32f914d1e;694-vorstellung;44.00;191.00;7
216421;ga2018_3wks@yopmail.com;44e335b4-862d-46b6-8392-d825d5a4df00;694-vorstellung;67.00;135.00;7
216425;ga2018_3wks@yopmail.com;057f592d-8c6d-4cfb-9dd5-b8b0182bbd92;694-vorstellung;100.00;88.00;7
216429;ga2018_3wks@yopmail.com;f2608201-c094-466a-9305-c1fb2d6dda54;720-network-entwicklung;0.00;18.00;17
216435;ga2018_3wks@yopmail.com;51b34ffa-af32-4138-b186-6571cfc7f990;696-strategie-und-wachstum;50.00;127.00;6
216444;ga2018_3wks@yopmail.com;76f8bb35-60a7-4fcd-8b5c-0ca3c7ff9bcb;696-strategie-und-wachstum;0.00;8.00;6
216447;ga2018_3wks@yopmail.com;827709c9-b8da-4f83-af70-aec89092dacd;696-strategie-und-wachstum;100.00;8.00;6
216451;ga2018_3wks@yopmail.com;0fde466b-ba6d-4e91-b8e4-ae80bab8eb0e;720-network-entwicklung;0.00;24.00;17
216459;ga2018_3wks@yopmail.com;f7323057-c187-48d0-97fd-c3f3568890e2;720-network-entwicklung;0.00;35.00;17
216470;ga2018_3wks@yopmail.com;a0582e95-c25b-4c84-a5cc-11c1d87a3429;720-network-entwicklung;0.00;88.00;17
216500;ga2018_3wks@yopmail.com;766a79a4-6f35-46bd-81bf-9048050395c1;720-network-entwicklung;0.00;57.00;17
216523;ga2018_3wks@yopmail.com;516a6f95-9a15-44db-b9dd-f4ec15d233a6;720-network-entwicklung;0.00;16.00;17
216534;ga2018_3wks@yopmail.com;e64ad58d-95c7-4898-bd14-acd7ec84d70d;723-medizinischer-bereich;80.00;71.00;12
216549;ga2018_3wks@yopmail.com;8e80f17e-e268-49f3-a163-86172f592241;723-medizinischer-bereich;80.00;15.00;12
216553;ga2018_3wks@yopmail.com;ead610d8-6d39-4ec9-8463-8643a22733d3;723-medizinischer-bereich;100.00;16.00;12
216557;ga2018_3wks@yopmail.com;231b95fe-5532-4780-843e-d8a64b2c603f;711-politik-und-gesetzlicher-rahmen;17.00;479.00;11
216569;ga2018_3wks@yopmail.com;d07a0e87-2d4c-47a9-b9b1-edccfc48c5d9;711-politik-und-gesetzlicher-rahmen;63.00;418.00;11
216583;ga2018_3wks@yopmail.com;f39bdf8d-d46e-4307-a6c8-422edd92c905;697-corporate-marketing-und-kommunikation;25.00;628.00;9
216602;ga2018_3wks@yopmail.com;c61e5018-6b66-44aa-aa1d-85d50010ed3b;823-nescens;0.00;160.00;3
216607;ga2018_3wks@yopmail.com;d6240ef3-9ce9-4942-ac06-804eecdd63b6;700-die-qualitat;0.00;249.00;12
216623;ga2018_3wks@yopmail.com;fc57baf7-7cf3-42a7-888a-e323b39ef4fe;825-die-dienstleistungen-f-r-den-patienten;90.00;517.00;19
216669;ga2018_3wks@yopmail.com;d04017a9-9d06-46bc-9648-a6b893274172;701-informatik;100.00;52.00;4
216678;ga2018_3wks@yopmail.com;09e6570e-dc38-4cf1-bc2d-c1d54015731e;702-personal-vorsorge-und-mitarbeiterbeurteilung;0.00;156.00;7
216690;ga2018_3wks@yopmail.com;ae125684-2272-4145-b78d-905a15cc316b;702-personal-vorsorge-und-mitarbeiterbeurteilung;100.00;9.00;7
216694;ga2018_3wks@yopmail.com;4d14991c-95b3-4d60-8fd1-3aa0932e2228;703-ausbildung;0.00;45.00;5
216703;ga2018_3wks@yopmail.com;ad397958-d22f-47e4-a0de-5437b0fe6757;703-ausbildung;0.00;10.00;5
216706;ga2018_3wks@yopmail.com;b2cc4f78-3b0d-43e9-a953-9bd9de0abb0c;703-ausbildung;0.00;8.00;5
216709;ga2018_3wks@yopmail.com;4ea62199-b3ef-43fe-826a-e629a3ff8c3a;704-genolier-foundation;100.00;149.00;3
216717;ga2018_3wks@yopmail.com;d5c7f755-9b08-4400-839c-09930486783e;827-quiz;60.00;516.00;16
216759;ga2018_8kys@yopmail.com;d54da7f1-7e65-464a-a09f-3fda85225e5d;694-vorstellung;67.00;260.00;7
216781;ga2018_8kys@yopmail.com;196cebd0-73f6-4268-a6b8-a097a99ba855;720-network-entwicklung;0.00;26.00;17
216790;ga2018_8kys@yopmail.com;9f9bd1ad-b31b-4bff-afd3-de964fa27567;720-network-entwicklung;0.00;48.00;17
216830;ga2018_8kys@yopmail.com;afe4b508-e744-4a21-aeb4-9366a054387a;696-strategie-und-wachstum;25.00;188.00;6
216875;ga2018_8kys@yopmail.com;7031de4a-bd59-4b46-a939-2fc6fd196bf1;723-medizinischer-bereich;100.00;120.00;12
216934;ga2018_8kys@yopmail.com;773fa432-0195-4320-a9e0-a41d41d7daca;711-politik-und-gesetzlicher-rahmen;17.00;57.00;11
216952;ga2018_8kys@yopmail.com;f7fae9ca-aae8-4536-84c8-d30d508324b3;697-corporate-marketing-und-kommunikation;67.00;82.00;9
216975;ga2018_8kys@yopmail.com;b8fa99bf-5cc3-42b7-b543-35a57cde5cbc;823-nescens;0.00;8.00;3
216982;ga2018_8kys@yopmail.com;c2c6eb6c-64a1-4a8a-b929-cb1e41c44a3b;825-die-dienstleistungen-f-r-den-patienten;63.00;281.00;19
217032;ga2018_8kys@yopmail.com;42b65110-a620-446f-9196-390e0b08b8a8;700-die-qualitat;0.00;28.00;12
217048;ga2018_8kys@yopmail.com;eb3ea976-51bd-4e3f-9e7c-9d31d52c49bd;701-informatik;100.00;29.00;4
217057;ga2018_8kys@yopmail.com;83f0be60-9da9-4db1-823e-d362423be6b1;702-personal-vorsorge-und-mitarbeiterbeurteilung;0.00;1.00;7
217060;ga2018_8kys@yopmail.com;9844dd9f-22ee-4458-b680-fbbafdfe7f4d;702-personal-vorsorge-und-mitarbeiterbeurteilung;100.00;81.00;7
217098;ga2018_8kys@yopmail.com;5a7ac7f4-d51b-4a92-b6fb-c0964900f9cf;703-ausbildung;0.00;18.00;5
217101;ga2018_8kys@yopmail.com;cf914e21-c1f3-4707-9b96-b923e97fe3cb;696-strategie-und-wachstum;50.00;172.00;6
217120;ga2018_2wyj@yopmail.com;6b22704e-90a3-476f-8af1-19477469de40;671-presentation;100.00;350.00;7
217130;ga2018_8kys@yopmail.com;de78eaf9-b0ae-42a8-b57f-5c0cab039e9d;696-strategie-und-wachstum;100.00;22.00;6
217134;ga2018_8kys@yopmail.com;da54542c-c91c-4e8b-870a-98289078c748;720-network-entwicklung;0.00;1.00;17
217138;ga2018_8kys@yopmail.com;15142f7b-fab4-48bd-bf82-da5922c158af;694-vorstellung;0.00;3.00;7
217141;ga2018_8kys@yopmail.com;cdc07920-2d7c-4234-a5e2-49f1f72306a9;720-network-entwicklung;0.00;9.00;17
217146;ga2018_8kys@yopmail.com;b4e29059-6bd4-40c5-ac4f-6aaf3a584143;720-network-entwicklung;0.00;13.00;17
217153;ga2018_8kys@yopmail.com;ff028563-0121-4246-b77d-4834156ffe58;720-network-entwicklung;0.00;12.00;17
217160;ga2018_8kys@yopmail.com;4810a295-a7e6-4b03-85fb-14c3cb337203;694-vorstellung;100.00;104.00;7
217170;ga2018_8kys@yopmail.com;9d1e4ff6-2187-4e31-b1bb-e7e14d54890c;711-politik-und-gesetzlicher-rahmen;17.00;71.00;11
217182;ga2018_8kys@yopmail.com;8ecdc7a4-6835-46ea-822c-c0fc852d80af;711-politik-und-gesetzlicher-rahmen;56.00;204.00;11
217183;ga2018_2wyj@yopmail.com;7b3f6bea-efe6-426d-8be7-8e605cad2743;691-reseau-developpement;0.00;130.00;17
217260;ga2018_2wyj@yopmail.com;8fc14012-a6c9-45e0-8e61-9b77bac6be31;674-strategie-et-croissance;50.00;118.00;6
217269;ga2018_8kys@yopmail.com;b8a727f9-4113-4bf2-bcfe-99ab881082a9;711-politik-und-gesetzlicher-rahmen;44.00;17.00;11
217279;ga2018_8kys@yopmail.com;27c7c5bb-aeab-4525-9795-2b6d4bf55427;711-politik-und-gesetzlicher-rahmen;94.00;37.00;11
217309;ga2018_8kys@yopmail.com;b938ba18-abf5-4c9a-9c6e-785947f25744;697-corporate-marketing-und-kommunikation;29.00;60.00;9
217327;ga2018_2wyj@yopmail.com;3073ae80-2ed4-431c-991f-4fe1c05a9c53;677-affaires-medicales;100.00;169.00;12
217336;ga2018_8kys@yopmail.com;2d78e9f9-e6b2-4e4c-aafe-b0836bc3667f;697-corporate-marketing-und-kommunikation;94.00;41.00;9
217347;ga2018_8kys@yopmail.com;b0825333-70ce-494f-9c67-4a7ea973951d;697-corporate-marketing-und-kommunikation;100.00;20.00;9
217361;ga2018_8kys@yopmail.com;39428958-54ad-4869-bdae-95a220077c9e;823-nescens;0.00;0.00;3
217367;ga2018_8kys@yopmail.com;61c017f5-e928-4c0d-a6a2-3e46fc96b1ef;825-die-dienstleistungen-f-r-den-patienten;94.00;296.00;19
217394;ga2018_2wyj@yopmail.com;5dd36ced-cd97-4107-8312-a546f8d49bdb;678-politique-et-cadre-legal;63.00;146.00;11
217427;ga2018_2wyj@yopmail.com;5e0c0770-a561-43f7-968b-16319b061eea;821-corporate-marketing-et-communication;25.00;73.00;9
217443;ga2018_2wyj@yopmail.com;407c82ee-8161-4960-9e0d-668194f3f91c;818-nescens;0.00;24.00;3
217449;ga2018_8kys@yopmail.com;f871a107-80a8-4a84-8443-4b75e011e51e;700-die-qualitat;0.00;89.00;12
217473;ga2018_2wyj@yopmail.com;923b0e83-4698-439f-9fc9-5fd65769caf6;818-nescens;0.00;7.00;3
217476;ga2018_2wyj@yopmail.com;0b7bc9ef-0312-4fc7-b4d1-0abe3ac25713;822-les-services-aux-patients;100.00;318.00;19
